3701,K Ramakrishnan College of Technology, Tiruchirappalli,CIVIL ENGINEERING,122.5,0,119.5,0,0,0,0
3795,SRM TRP Engineering College, Tiruchirappalli,CIVIL ENGINEERING,114.5,0,0,0,0,0,0
3803,Anjalai Ammal Mahalingam Engineering College, Thiruvarur,CIVIL ENGINEERING,115.5,0,102,0,0,0,0
3805,Dhanalakshmi Srinivasan Engineering College, Perambalur,CIVIL ENGINEERING,99.5,0,0,0,0,0,0
3806,E G S Pillay Engineering College, Nagapattinam,CIVIL ENGINEERING,98,0,0,0,0,0,0
3807,J J College of Engineering and Technology, Tiruchirappalli,CIVIL ENGINEERING,105,0,0,0,88,0,0
3811,M I E T Engineering College, Tiruchirappalli,CIVIL ENGINEERING,104.5,0,0,0,0,0,0
3819,Saranathan College of Engineering, Tiruchirappalli,CIVIL ENGINEERING,143,0,141.5,131,0,0,0
3826,Kongunadu College of Engineering and Technology, Tiruchirappalli,CIVIL ENGINEERING,139,116,114,121.5,117,108.5,0
3829,M.A.M. College of Engineering and Technology, Tiruchirappalli,CIVIL ENGINEERING,120.5,0,108.5,0,117.5,0,0
3841,CARE College of Engineering, Tiruchirappalli,CIVIL ENGINEERING,107,0,0,0,0,0,0
3908,Mount Zion College of Engineering and Technology, Pudukkottai,CIVIL ENGINEERING,118.5,0,0,0,0,0,0
3926,Chendhuran College of Engineering and Technology, Pudukkottai,CIVIL ENGINEERING,95,0,0,0,0,0,0
4023,University College of Engineering Nagercoil, Kanyakumari,CIVIL ENGINEERING,131.5,0,0,0,0,0,0
4670,Rohini College of Engineering & Technology, Kanyakumari,CIVIL ENGINEERING,121,100,0,0,0,0,0
4672,Stella Mary's College of Engineering, Kanyakumari,CIVIL ENGINEERING,114,104,0,0,0,0,0
4678,Ramco Institute of Technology, Virudhunagar,CIVIL ENGINEERING,134.5,107.5,,107.5,0,123,0
4680,AAA College of Engineering and Technology, Virudhunagar,CIVIL ENGINEERING,110.5,0,0,0,0,0,0
4917,Sethu Institute of Technology, Virudhunagar,CIVIL ENGINEERING,132,111,124,0,90.5,0,0
4944,Arunachala College of Engineering for Women, Kanyakumari,CIVIL ENGINEERING,116.5,0,0,0,0,0,0
4953,CAPE Institute of Technology, Tirunelveli,CIVIL ENGINEERING,103.5,0,0,0,0,0,0
4955,Francis Xavier Engineering College, Tirunelveli,CIVIL ENGINEERING,119,0,0,0,0,0,0
4960,Mepco Schlenk Engineering College, Virudhunagar,CIVIL ENGINEERING,142.5,124,91.5,0,0,0,0
4962,National Engineering College, Thoothukudi,CIVIL ENGINEERING,150.5,123.5,,117,0,0,0
4965,P S R Engineering College, Virudhunagar,CIVIL ENGINEERING,107.5,0,0,0,0,0,0
4971,St. Xavier's Catholic College of Engineering, Kanyakumari,CIVIL ENGINEERING,101.5,0,0,0,0,0,0
4972,AMRITA College of Engineering and Technology, Kanyakumari,CIVIL ENGINEERING,123,103.5,0,0,0,0,0
4974,Government College of Engineering, Tirunelveli,CIVIL ENGINEERING,166.5,156.5,162,151.5,140,0,0
4980,Einstein College of Engineering, Tirunelveli,CIVIL ENGINEERING,111.5,0,0,0,0,0,0
4981,Ponjesly College of Engineering, Kanyakumari,CIVIL ENGINEERING,113.5,0,0,0,0,0,0
4994,J P College of Engineering, Tenkasi,CIVIL ENGINEERING,117,0,0,0,0,0,0
5008,Thiagarajar College of Engineering, Madurai,CIVIL ENGINEERING,187.5,183.5,186.5,179.5,167,135.5,0
5009,Government College of Engineering, Theni,CIVIL ENGINEERING,143,111.5,136.5,112,96,113.5,0
5010,Anna University Regional Campus - Madurai, Madurai,CIVIL ENGINEERING,135.5,0,0,0,0,0,0
5502,Sri Raajaraajan College of Engineering & Technology, Sivagangai,CIVIL ENGINEERING,95,0,0,0,0,0,0
5530,SSM Institute of Engineering and Technology, Dindigul,CIVIL ENGINEERING,114,107,0,0,0,0,0
5832,N P R College of Engineering and Technology, Dindigul,CIVIL ENGINEERING,103,0,101.5,0,0,0,0
5901,Alagappa Chettiar Government College of Engineering and Technology, Sivagangai,CIVIL ENGINEERING,176,168,170,157,151,140.5,146
5907,Mohamed Sathak Engineering College, Ramanathapuram,CIVIL ENGINEERING,93.5,,88.5,0,0,0,0
5910,P S N A College of Engineering and Technology, Dindigul,CIVIL ENGINEERING,144.5,119.5,116.5,114,106,0,0
5912,Pandian Saraswathi Yadav Engineering College, Sivagangai,CIVIL ENGINEERING,106.5,0,0,0,0,0,0
