1232,A R M College of Engineering and Technology, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
1233,Adhi College of Engineering and Technology, Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,147,134.5,126.5,118,102,0,0
1237,Velammal Institute of Technology, Thiruvallur,COMPUTER SCIENCE AND ENGINEERING,158.5,147,145.5,142,116,0,0
1238,G R T Institute of Engineering and Technology, Thiruvallur,COMPUTER SCIENCE AND ENGINEERING,149,122,0,129,0,0,0
1241,T J S Engineering College, Thiruvallur,COMPUTER SCIENCE AND ENGINEERING,140.5,109.5,0,105,93,0,0
1301,Mohammed Sathak A J College of Engineering, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,144.5,114,135,103,93,0,0
1303,Anand Institute of Higher Technology, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,143,0,109.5,118,0,0,107
1304,Easwari Engineering College (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,185,178,179.5,176,154,131,142.5
1306,Jeppiaar Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,164,158,150.5,153,128.5,0,0
1307,Jerusalem College of Engineering (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,160.5,147,152.5,144.5,123.5,144.5,0
1309,Meenakshi Sundararajan Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,184.5,179.5,183,171.5,160,134.5,0
1310,Misrimal Navajee Munoth Jain Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,160.5,146,142,139.5,0,0,0
1311,K C G College of Technology (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,166.5,156,161.5,155,129,0,0
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,199,198.5,198,197,186,174,156.5
1316,Agni College of Technology, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,149,129,132.5,123.5,104.5,0,134.5
1317,St. Joseph's College of Engineering (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,186.5,179,178,175,141.5,0,148.5
1319,Thangavelu Engineering College, Chennai,COMPUTER SCIENCE AND ENGINEERING,120.5,0,0,0,0,0,0
1322,Dhanalakshmi Srinivasan College of Engineering and Technology, Chennai,COMPUTER SCIENCE AND ENGINEERING,139,108,127.5,113,88.5,0,0
1324,Sri Sai Ram Institute of Technology (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,177,169,163.5,165,140.5,0,125
1325,St. Joseph College of Engineering, Kancheepuram,COMPUTER SCIENCE AND ENGINEERING,146,122,143,129.5,92,0,78
1398,Chennai Institute of Technology and Applied Research, Chennai,COMPUTER SCIENCE AND ENGINEERING,186.5,182,181,179,158,0,123
1399,Chennai Institute of Technology (Autonomous), Chennai,COMPUTER SCIENCE AND ENGINEERING,195.5,193.5,194,192,177.5,153.5,162.5
1401,Adhiparasakthi Engineering College, Chengalpattu,COMPUTER SCIENCE AND ENGINEERING,148,128.5,123.5,134.5,110,0,0
1402,Annai Teresa College of Engineering, Kallakkurichi,COMPUTER SCIENCE AND ENGINEERING,95.5,0,0,0,0,0,0
1405,Dhanalakshmi College of Engineering, Chennai,COMPUTER SCIENCE AND ENGINEERING,144.5,133.5,137,120.5,108.5,0,0
